anime_id,name,episodes,rating,members,type_id
25271,'7131',1,5.71,1153,4);
3070,'7132',1,5.7,812,1);
24437,'7133',6,5.7,268,6);
11447,'7134',1,5.7,609,1);
2453,'7135',3,5.69,1132,3);
13083,'7136',1,5.69,218,1);
1160,'7137',1,5.69,2005,1);
34013,'7138',12,5.69,1499,2);
20329,'7139',10,5.69,4608,2);
19925,'7140',6,5.69,394,6);
6978,'7141',1,5.69,578,4);
22225,'7142',12,5.69,19246,2);
16371,'7143',10,5.69,349,3);
11659,'7144',1,5.7,339,1);
7862,'7145',2,5.69,485,4);
2384,'7146',1,5.69,1025,3);
32737,'7147',10,5.68,198,6);
8220,'7148',65,5.68,240,2);
25991,'7149',1,5.68,763,6);
2058,'7150',1,5.68,644,3);
9650,'7151',2,5.68,358,5);
8626,'7152',1,5.68,1381,5);
24321,'7153',1,5.68,394,5);
3661,'7154',1,5.68,533,3);
2524,'7155',3,5.68,3185,3);
5799,'7156',1,5.68,344,1);
4398,'7157',1,5.68,1979,1);
19337,'7158',4,5.68,218,6);
8297,'7159',1,5.68,2923,1);
1656,'7160',24,5.68,215,2);
5193,'7161',1,5.68,155,6);
23917,'7162',1,5.68,140,5);
2779,'7163',2,5.68,1268,3);
1343,'7164',1,5.68,3182,3);
9861,'7165',1,5.67,1280,1);
1667,'7166',13,5.67,772,2);
2220,'7167',1,5.67,4311,3);
503,'7168',2,5.67,3132,3);
25975,'7169',1,5.67,121,4);
33544,'7170',2,5.67,199,4);
13375,'7171',1,5.67,2306,4);
1708,'7172',13,5.67,747,2);
22093,'7173',1,5.67,162,5);
33449,'7174',1,5.67,109,1);
1937,'7175',1,5.67,1014,3);
24201,'7176',1,5.67,310,5);
19287,'7177',1,5.67,1229,5);
3511,'7178',1,5.67,725,3);
15653,'7179',1,5.67,160,5);
1052,'7180',3,5.67,1001,3);
18231,'7181',4,5.67,2670,4);
26015,'7182',1,5.66,117,4);
1105,'7183',6,5.66,3880,3);
25293,'7184',4,5.66,237,6);
10258,'7185',2,5.66,5615,6);
434,'7186',1,5.66,3367,3);
7721,'7187',12,5.66,161,6);
11799,'7188',1,5.66,556,3);
20857,'7189',1,5.66,1006,5);
24197,'7190',1,5.65,360,5);
29515,'7191',1,5.65,758,1);
30766,'7192',1,5.65,217,6);
6061,'7193',3,5.65,812,3);
1820,'7194',2,5.65,921,3);
13857,'7195',1,5.65,261,5);
9662,'7196',1,5.65,558,6);
4927,'7197',2,5.65,317,3);
30862,'7198',1,5.65,223,1);
7374,'7199',1,5.64,363,3);
305,'7200',4,5.64,2000,3);
2839,'7201',2,5.64,653,3);
22411,'7202',1,5.64,187,5);
2622,'7203',1,5.64,1512,3);
6797,'7204',1,5.64,398,1);
30534,'7205',1,5.64,120,5);
22955,'7206',24,5.64,6487,2);
10347,'7207',25,5.64,792,2);
964,'7208',8,5.64,3772,2);
18133,'7209',15,5.64,443,2);
5631,'7210',1,5.64,663,1);
11189,'7211',1,5.64,675,5);
30826,'7212',12,5.64,3190,2);
15535,'7213',1,5.64,4218,3);
5447,'7214',1,5.63,585,3);
33462,'7215',12,5.63,9367,2);
1741,'7216',4,5.63,1016,4);
29353,'7217',1,5.63,99,5);
10360,'7218',3,5.63,192,2);
33170,'7219',1,5.63,1038,4);
33909,'7220',1,5.63,126,5);
17697,'7221',6,5.63,413,6);
30324,'7222',1,5.63,655,6);
31498,'7223',13,5.63,18420,2);
30394,'7224',1,5.63,105,1);
10355,'7225',1,5.63,307,3);
1640,'7226',2,5.62,14248,3);
1216,'7227',1,5.62,6148,3);
7504,'7228',1,5.62,336,6);
25439,'7229',1,5.62,1665,4);
10838,'7230',11,5.62,8467,2);
7450,'7231',1,5.62,293,1);
2528,'7232',2,5.62,952,3);
32950,'7233',1,5.62,4648,4);
12993,'7234',1,5.62,267,5);
13479,'7235',1,5.62,2323,3);
4098,'7236',1,5.62,572,3);
13971,'7237',1,5.61,1701,1);
31519,'7238',12,5.62,15005,2);
8701,'7239',1,5.61,819,6);
3429,'7240',1,5.61,4087,4);
2258,'7241',1,5.61,403,1);
10801,'7242',7,5.61,6167,6);
2482,'7243',1,5.61,830,3);
1613,'7244',1,5.61,2039,3);
31165,'7245',2,5.6,2732,4);
22467,'7246',1,5.61,161,5);
2391,'7247',52,5.61,4825,2);
2538,'7248',2,5.61,669,3);
2249,'7249',1,5.6,2781,3);
29141,'7250',1,5.6,177,4);
10105,'7251',2,5.6,357,3);
22205,'7252',1,5.6,154,6);
18603,'7253',1,5.63,257,3);
9170,'7254',1,5.6,4159,4);
22841,'7255',1,5.6,309,4);
19239,'7256',1,5.6,278,5);
6525,'7257',10,5.6,1534,2);
18831,'7258',1,5.6,606,5);
31568,'7259',1,5.6,254,5);
24181,'7260',1,5.59,385,5);
23061,'7261',1,5.59,311,1);
2719,'7262',25,5.59,3327,2);
20581,'7263',5,5.59,229,6);
5632,'7264',1,5.59,705,1);
2455,'7265',2,5.59,952,3);
9392,'7266',1,5.59,230,1);
17849,'7267',12,5.59,6654,2);
31807,'7268',3,5.59,101,6);
10511,'7269',6,5.59,580,4);
2364,'7270',12,5.59,2250,2);
7511,'7271',2,5.59,216,6);
15021,'7272',1,5.58,1051,4);
32886,'7273',5,5.58,961,4);
28041,'7274',1,5.58,185,1);
3597,'7275',1,5.58,877,3);
1252,'7276',1,5.58,3644,1);
25973,'7277',1,5.58,110,4);
2082,'7278',2,5.58,670,3);
32588,'7279',1,5.58,212,3);
7296,'7280',1,5.58,431,5);
21471,'7281',1,5.58,577,6);
31747,'7282',10,5.58,252,2);
24315,'7283',1,5.58,106,5);
24719,'7284',1,5.58,326,6);
25591,'7285',3,5.58,217,3);
33578,'7286',2,5.57,242,5);
18375,'7287',1,5.57,438,4);
23157,'7288',1,5.57,229,5);
30489,'7289',1,5.57,308,4);
32856,'7290',1,5.57,93,5);
24237,'7291',2,5.57,126,6);
24139,'7292',1,5.57,499,5);
4827,'7293',2,5.57,1977,4);
20951,'7294',1,5.56,602,4);
32854,'7295',1,5.57,167,5);
6937,'7296',1,5.56,425,1);
7244,'7297',1,5.56,446,1);
19481,'7298',1,5.56,244,5);
27949,'7299',1,5.56,223,6);
8773,'7300',1,5.56,185,5);
2790,'7301',1,5.56,955,3);
13519,'7302',1,5.56,183,6);
6491,'7303',12,5.56,1062,6);
33803,'7304',26,5.56,3248,2);
9910,'7305',1,5.56,180,5);
2003,'7306',1,5.56,711,3);
10979,'7307',1,5.55,779,6);
29850,'7308',1,5.55,359,4);
19217,'7309',1,5.55,470,5);
17048,'7310',1,5.55,171,4);
32749,'7311',1,5.55,130,5);
7451,'7312',1,5.55,337,1);
9850,'7313',1,5.55,248,1);
10104,'7314',1,5.55,1041,4);
8752,'7315',1,5.55,168,5);
10941,'7316',1,5.55,465,5);
30473,'7317',1,5.53,508,1);
3517,'7318',9,5.55,174,3);
1982,'7319',1,5.55,2021,1);
31115,'7320',2,5.56,2021,4);
3817,'7321',1,5.55,358,3);
8682,'7322',1,5.55,322,6);
32084,'7323',12,5.55,1417,2);
7482,'7324',1,5.55,366,3);
23079,'7325',13,5.54,94108,2);
7255,'7326',1,5.54,450,1);
31641,'7327',1,5.54,131,5);
22473,'7328',1,5.54,128,5);
31624,'7329',1,5.54,190,6);
9967,'7330',4,5.54,802,4);
5246,'7331',1,5.53,542,3);
1627,'7332',4,5.53,919,3);
13369,'7333',1,5.53,202,1);
5549,'7334',1,5.53,1258,3);
28987,'7335',1,5.53,164,1);
19755,'7336',32,5.53,450,2);
16373,'7337',10,5.53,313,3);
1772,'7338',3,5.53,892,3);
33692,'7339',1,5.53,119,6);
8696,'7340',1,5.53,207,5);
7258,'7341',1,5.53,558,1);
19977,'7342',1,5.53,585,4);
8731,'7343',1,5.52,389,5);
2941,'7344',1,5.52,950,1);
2521,'7345',13,5.52,1377,2);
11389,'7346',1,5.52,191,4);
8782,'7347',1,5.52,490,5);
32346,'7348',1,5.52,178,5);
19219,'7349',1,5.52,374,1);
31107,'7350',1,5.52,247,4);
29955,'7351',1,5.51,108,5);
7782,'7352',1,5.51,10213,4);
2737,'7353',2,5.51,311,3);
19207,'7354',10,5.51,1936,2);
8710,'7355',1,5.51,542,4);
6183,'7356',1,5.51,483,3);
28809,'7357',3,5.5,335,4);
31494,'7358',1,5.5,278,4);
17161,'7359',1,5.5,231,4);
19279,'7360',1,5.5,298,4);
3772,'7361',25,5.5,2399,2);
2591,'7362',1,5.5,1958,4);
1515,'7363',1,5.5,2100,3);
7423,'7364',1,5.5,365,6);
12295,'7365',1,5.5,319,1);
30251,'7366',6,5.5,4974,2);
15891,'7367',3,5.5,1651,4);
32934,'7368',1,5.5,676,4);
21107,'7369',1,5.49,343,6);
29609,'7370',1,5.49,132,4);
3320,'7371',1,5.49,800,3);
30428,'7372',1,5.49,217,5);
18425,'7373',3,5.49,321,4);
2088,'7374',1,5.49,486,3);
19171,'7375',10,5.49,256,3);
5873,'7376',1,5.49,662,1);
20547,'7377',3,5.49,737,4);
12789,'7378',1,5.49,186,1);
33103,'7379',2,5.49,844,4);
2147,'7380',1,5.48,3777,3);
6131,'7381',365,5.48,1612,2);
2317,'7382',2,5.48,2153,3);
17843,'7383',12,5.48,3846,6);
8718,'7384',1,5.48,226,5);
7528,'7385',1,5.48,317,1);
23935,'7386',1,5.46,691,4);
7497,'7387',1,5.48,190,1);
13515,'7388',1,5.48,354,6);
27687,'7389',10,5.48,335,2);
3605,'7390',2,5.48,603,3);
32764,'7391',1,5.48,93,5);
31439,'7392',12,5.48,19984,2);
8774,'7393',1,5.47,257,4);
33245,'7394',12,5.47,2516,2);
15525,'7395',1,5.47,202,5);
3026,'7396',2,5.47,1028,3);
20919,'7397',1,5.47,11802,4);
6939,'7398',1,5.47,581,1);
4252,'7399',2,5.47,594,3);
32606,'7400',13,5.47,15364,2);
12599,'7401',1,5.46,805,3);
1725,'7402',6,5.46,3655,6);
24633,'7403',1,5.46,196,5);
28717,'7404',1,5.46,455,6);
30840,'7405',2,5.46,249,4);
32697,'7406',12,5.46,10290,2);
1341,'7407',1,5.46,4566,3);
1340,'7408',1,5.46,1488,3);
16656,'7409',1,5.46,5410,3);
1819,'7410',1,5.45,1112,3);
28057,'7411',1,5.45,129,1);
8772,'7412',1,5.45,166,5);
6843,'7413',1,5.45,419,1);
8717,'7414',1,5.45,297,5);
3596,'7415',1,5.45,406,3);
25393,'7416',1,5.45,329,6);
30600,'7417',1,5.46,2063,4);
27437,'7418',1,5.45,158,1);
1059,'7419',2,5.45,1660,3);
10674,'7420',1,5.45,339,1);
4391,'7421',1,5.45,659,1);
29956,'7422',1,5.45,125,1);
27927,'7423',12,5.45,8554,2);
7475,'7424',1,5.44,1084,3);
32789,'7425',1,5.44,103,5);
29629,'7426',1,5.44,265,1);
7523,'7427',1,5.44,183,1);
7569,'7428',1,5.44,559,6);
8993,'7429',1,5.44,284,3);
6318,'7430',3,5.44,1181,6);
13085,'7431',1,5.44,194,1);
29946,'7432',1,5.44,137,5);
29771,'7433',1,5.44,199,1);
29673,'7434',1,5.44,129,1);
18723,'7435',1,5.44,326,4);
21215,'7436',4,5.44,481,4);
30739,'7437',3,5.44,1264,4);
30341,'7438',1,5.43,130,1);
2462,'7439',2,5.43,2400,3);
15533,'7440',2,5.43,328,4);
31309,'7441',1,5.42,230,6);
12561,'7442',1,5.42,410,1);
2983,'7443',1,5.42,2660,3);
1075,'7444',1,5.42,961,3);
5826,'7445',1,5.42,866,1);
7448,'7446',18,5.42,215,2);
21607,'7447',1,5.42,547,6);
1285,'7448',1,5.42,7802,3);
10954,'7449',1,5.42,1208,6);
28241,'7450',1,5.41,178,1);
1596,'7451',4,5.41,3201,3);
1528,'7452',3,5.41,883,3);
28305,'7453',1,5.41,132,4);
9356,'7454',1,5.41,374,3);
1705,'7455',13,5.41,798,2);
2897,'7456',1,5.41,1584,4);
7060,'7457',1,5.41,2411,4);
32289,'7458',1,5.4,209,6);
34324,'7459',1,5.4,817,6);
7530,'7460',1,5.4,203,1);
28355,'7461',1,5.4,103,5);
2765,'7462',1,5.4,700,1);
32344,'7463',1,5.4,90,5);
14743,'7464',1,5.4,228,6);
8679,'7465',1,5.4,161,5);
31102,'7466',1,5.4,461,6);
25377,'7467',1,5.4,115,6);
4176,'7468',1,5.4,763,3);
5304,'7469',10,5.39,1383,2);
2054,'7470',1,5.39,537,3);
21875,'7471',1,5.39,554,6);
19209,'7472',1,5.39,215,1);
21717,'7473',1,5.39,129,5);
1949,'7474',1,5.39,2277,3);
33693,'7475',1,5.43,107,6);
14023,'7476',1,5.39,240,5);
30075,'7477',1,5.39,122,5);
3463,'7478',1,5.38,1034,1);
12865,'7479',5,5.38,1513,6);
32811,'7480',1,5.38,83,5);
5869,'7481',1,5.38,619,1);
16389,'7482',2,5.38,215,6);
15389,'7483',5,5.38,458,6);
30160,'7484',1,5.38,104,5);
7449,'7485',1,5.38,225,4);
17163,'7486',3,5.38,220,4);
11729,'7487',1,5.38,584,6);
25545,'7488',1,5.38,100,5);
31426,'7489',1,5.38,764,4);
13087,'7490',1,5.38,190,1);
5025,'7491',1,5.37,2106,3);
30105,'7492',1,5.37,143,6);
28639,'7493',1,5.37,358,1);
31108,'7494',2,5.38,1086,6);
30162,'7495',1,5.37,101,5);
1751,'7496',1,5.37,5348,3);
31512,'7497',1,5.37,155,6);
28653,'7498',1,5.37,138,1);
22471,'7499',1,5.37,152,5);
8935,'7500',1,5.37,832,6);
3882,'7501',1,5.37,1632,3);
13439,'7502',1,5.37,1100,1);
7243,'7503',1,5.37,623,1);
30336,'7504',1,5.37,117,1);
28531,'7505',10,5.36,2434,4);
18457,'7506',1,5.36,206,1);
32767,'7507',1,5.36,97,5);
7488,'7508',1,5.36,392,1);
30947,'7509',13,5.36,1715,2);
15045,'7510',8,5.36,7597,2);
14479,'7511',1,5.36,4179,3);
14563,'7512',12,5.36,3467,2);
29701,'7513',1,5.36,161,1);
15529,'7514',1,5.36,224,5);
8719,'7515',1,5.35,206,5);
6935,'7516',1,5.35,729,4);
15545,'7517',20,5.35,870,2);
13441,'7518',1,5.35,434,3);
25461,'7519',1,5.35,273,1);
537,'7520',2,5.35,9687,3);
17353,'7521',5,5.35,533,2);
9509,'7522',1,5.35,500,5);
29347,'7523',1,5.34,733,4);
32813,'7524',1,5.34,217,5);
32377,'7525',1,5.33,350,6);
30782,'7526',12,5.34,35004,2);
30433,'7527',1,5.34,116,5);
1455,'7528',2,5.34,3970,3);
6827,'7529',1,5.34,359,1);
12521,'7530',1,5.34,309,5);
30850,'7531',1,5.34,1351,1);
33512,'7532',1,5.33,580,6);
6856,'7533',1,5.33,810,5);
28245,'7534',1,5.33,163,1);
17395,'7535',1,5.33,5308,3);
6090,'7536',1,5.33,781,3);
1833,'7537',1,5.33,674,1);
30948,'7538',13,5.33,21026,2);
24443,'7539',1,5.33,197,6);
27785,'7540',13,5.34,929,2);
6847,'7541',1,5.32,340,1);
28045,'7542',1,5.32,145,1);
2362,'7543',13,5.32,1017,2);
33113,'7544',12,5.32,12594,2);
3695,'7545',1,5.32,410,3);
29455,'7546',1,5.31,103,5);
2022,'7547',1,5.31,581,3);
33572,'7548',12,5.31,5027,2);
6829,'7549',1,5.31,406,1);
30327,'7550',1,5.31,131,1);
23759,'7551',1,5.31,201,1);
2796,'7552',1,5.3,2199,3);
30393,'7553',1,5.3,104,1);
31244,'7554',1,5.3,1432,4);
30076,'7555',1,5.3,107,5);
2219,'7556',1,5.3,2084,3);
28953,'7557',1,5.3,292,1);
29904,'7558',1,5.3,144,1);
21179,'7559',1,5.29,296,3);
31491,'7560',3,5.29,6850,3);
1053,'7561',2,5.29,1493,3);
10743,'7562',1,5.29,335,1);
10639,'7563',1,5.28,1547,4);
31262,'7564',1,5.28,136,1);
3516,'7565',5,5.28,356,3);
11579,'7566',1,5.28,460,5);
30430,'7567',1,5.3,107,5);
8681,'7568',1,5.28,254,5);
1355,'7569',2,5.28,422,3);
33493,'7570',1,5.28,218,6);
3799,'7571',1,5.28,525,1);
29173,'7572',1,5.28,242,6);
33026,'7573',\N,5.28,2243,2);
30241,'7574',1,5.28,107,5);
30330,'7575',1,5.28,114,1);
3306,'7576',1,5.27,1312,3);
11679,'7577',1,5.27,2373,6);
8680,'7578',1,5.27,172,5);
32291,'7579',1,5.27,103,6);
7446,'7580',1,5.27,348,1);
29633,'7581',1,5.27,130,1);
19125,'7582',1,5.27,213,4);
9506,'7583',1,5.27,1733,3);
2262,'7584',1,5.27,3117,3);
681,'7585',1,5.27,1192,3);
24861,'7586',1,5.26,164,5);
1031,'7587',1,5.26,1748,1);
1855,'7588',2,5.26,869,3);
7843,'7589',1,5.26,448,1);
20725,'7590',1,5.26,185,5);
31834,'7591',1,5.26,181,1);
1287,'7592',1,5.26,1408,1);
28687,'7593',1,5.26,311,5);
8958,'7594',2,5.26,184,6);
2967,'7595',12,5.26,3264,6);
4390,'7596',1,5.26,525,1);
2181,'7597',1,5.26,1332,3);
32384,'7598',1,5.24,342,6);
23401,'7599',1,5.26,222,6);
6281,'7600',1,5.25,2678,1);
10710,'7601',1,5.25,1773,1);
7445,'7602',1,5.25,351,1);
24363,'7603',1,5.25,128,1);
23387,'7604',4,5.25,693,6);
30073,'7605',1,5.25,115,5);
25549,'7606',1,5.25,462,5);
30334,'7607',1,5.25,111,1);
29932,'7608',1,5.25,127,1);
2730,'7609',2,5.24,3459,3);
28827,'7610',1,5.24,131,1);
33871,'7611',13,5.24,127,6);
28049,'7612',1,5.24,136,1);
675,'7613',4,5.24,2285,3);
28765,'7614',1,5.24,208,1);
1560,'7615',3,5.23,1627,3);
31695,'7616',1,5.23,142,5);
21833,'7617',1,5.23,149,5);
6181,'7618',1,5.23,677,3);
30405,'7619',1,5.23,129,5);
10003,'7620',15,5.23,1551,3);
22059,'7621',1,5.23,283,5);
4395,'7622',1,5.23,355,1);
31912,'7623',1,5.23,147,1);
28955,'7624',1,5.22,132,1);
18795,'7625',1,5.22,229,4);
33434,'7626',\N,5.22,691,2);
28051,'7627',1,5.22,140,1);
23933,'7628',1,5.21,700,4);
23053,'7629',1,5.22,265,1);
13669,'7630',1,5.22,1623,4);
5874,'7631',1,5.22,369,1);
994,'7632',1,5.22,1674,3);
22175,'7633',1,5.22,150,1);
32790,'7634',1,5.31,93,5);
28761,'7635',1,5.21,2386,1);
9689,'7636',5,5.21,955,6);
29731,'7637',1,5.21,161,6);
725,'7638',1,5.21,1878,3);
33545,'7639',1,5.21,185,4);
24807,'7640',1,5.21,115,6);
30077,'7641',1,5.21,108,5);
5322,'7642',4,5.21,891,6);
7273,'7643',1,5.21,591,1);
5017,'7644',1,5.21,776,5);
31507,'7645',1,5.2,191,1);
32803,'7646',1,5.2,96,5);
32247,'7647',1,5.2,345,4);
2310,'7648',2,5.19,596,3);
3064,'7649',5,5.19,524,3);
10584,'7650',1,5.19,568,5);
28197,'7651',1,5.19,130,5);
32296,'7652',1,5.19,178,6);
15455,'7653',1,5.19,355,1);
31257,'7654',1,5.14,131,1);
3513,'7655',2,5.19,392,3);
4761,'7656',1,5.19,787,1);
7494,'7657',1,5.19,185,1);
5872,'7658',1,5.18,448,1);
11411,'7659',1,5.18,629,3);
6857,'7660',1,5.18,569,1);
10406,'7661',1,5.18,1976,3);
8064,'7662',1,5.17,1604,3);
8778,'7663',1,5.17,234,5);
6848,'7664',1,5.17,355,1);
9337,'7665',1,5.17,820,3);
8952,'7666',1,5.17,1133,4);
18841,'7667',1,5.16,449,6);
14235,'7668',1,5.17,168,6);
29107,'7669',1,5.16,113,5);
11867,'7670',1,5.15,2535,3);
6769,'7671',1,5.16,997,1);
7021,'7672',1,5.16,344,1);
5871,'7673',1,5.16,359,1);
5880,'7674',1,5.16,749,6);
30081,'7675',1,5.16,96,5);
29411,'7676',1,5.15,193,1);
6852,'7677',1,5.15,748,1);
4389,'7678',3,5.15,1552,3);
17659,'7679',1,5.15,1014,3);
9221,'7680',1,5.15,333,3);
4392,'7681',1,5.15,461,1);
10859,'7682',1,5.15,1223,6);
3252,'7683',1,5.15,362,1);
30404,'7684',1,5.15,115,1);
31760,'7685',1,5.15,195,1);
6836,'7686',1,5.14,445,1);
6846,'7687',1,5.14,322,1);
1286,'7688',1,5.14,4344,3);
2057,'7689',1,5.14,1427,3);
8729,'7690',1,5.14,205,5);
17159,'7691',2,5.14,260,4);
30074,'7692',1,5.14,121,5);
3960,'7693',1,5.13,903,6);
765,'7694',3,5.13,1480,4);
24843,'7695',1,5.13,111,5);
22427,'7696',1,5.13,161,5);
2232,'7697',12,5.13,361,2);
28897,'7698',1,5.13,108,5);
23065,'7699',1,5.13,293,1);
600,'7700',12,5.13,6991,2);
29766,'7701',1,5.11,195,1);
8732,'7702',1,5.13,202,5);
30431,'7703',1,5.12,137,5);
13513,'7704',1,5.12,952,1);
5904,'7705',1,5.12,835,3);
9491,'7706',1,5.12,557,3);
13835,'7707',1,5.12,3259,3);
28587,'7708',1,5.12,237,1);
21891,'7709',1,5.12,136,5);
752,'7710',1,5.12,5435,3);
10763,'7711',1,5.11,191,1);
18047,'7712',1,5.12,170,6);
31513,'7713',1,5.11,158,4);
112,'7714',8,5.11,5555,2);
5299,'7715',1,5.11,413,1);
31831,'7716',1,5.12,193,1);
28993,'7717',1,5.11,246,1);
1621,'7718',1,5.11,1243,1);
7259,'7719',1,5.11,480,1);
7809,'7720',3,5.1,918,1);
1626,'7721',1,5.1,2055,1);
30424,'7722',1,5.1,164,5);
32739,'7723',3,5.1,924,6);
4250,'7724',1,5.1,518,1);
8733,'7725',1,5.1,205,5);
19811,'7726',2,5.1,579,4);
29905,'7727',1,5.1,139,1);
28951,'7728',1,5.09,330,1);
8645,'7729',1,5.09,223,5);
4394,'7730',1,5.09,444,1);
6832,'7731',1,5.09,628,1);
6837,'7732',1,5.09,501,1);
12919,'7733',1,5.07,357,1);
4733,'7734',1,5.08,304,1);
32765,'7735',1,5.08,113,5);
21335,'7736',6,5.08,4249,6);
29944,'7737',1,5.08,184,1);
31833,'7738',1,5.08,175,1);
23023,'7739',1,5.07,1650,5);
5622,'7740',1,5.08,1024,3);
7485,'7741',1,5.08,409,1);
25291,'7742',1,5.08,314,4);
31014,'7743',1,5.07,360,4);
8730,'7744',1,5.07,242,5);
6842,'7745',1,5.07,349,1);
5656,'7746',1,5.07,2068,3);
8957,'7747',1,5.07,132,6);
2974,'7748',1,5.07,872,3);
20707,'7749',1,5.06,1170,5);
33975,'7750',13,5.06,836,2);
31267,'7751',1,5.06,131,1);
13715,'7752',1,5.06,535,3);
7025,'7753',1,5.06,1046,1);
10742,'7754',1,5.06,200,1);
8968,'7755',1,5.06,416,6);
13795,'7756',1,5.06,295,4);
9777,'7757',2,5.06,748,4);
7810,'7758',1,5.06,500,1);
30399,'7759',1,5.05,115,1);
33541,'7760',\N,5.04,1624,2);
12803,'7761',1,5.05,350,1);
6841,'7762',1,5.05,442,1);
4266,'7763',8,5.05,794,6);
29865,'7764',13,5.04,1785,2);
5838,'7765',1,5.04,531,1);
31759,'7766',1,5.04,191,1);
18149,'7767',1,5.04,2334,4);
25533,'7768',1,5.04,153,5);
5158,'7769',1,5.04,3279,5);
14125,'7770',1,5.04,144,5);
30400,'7771',1,5.04,107,1);
32804,'7772',1,5.03,136,5);
8716,'7773',1,5.03,291,5);
22165,'7774',1,5.03,164,1);
7512,'7775',1,5.03,316,5);
10627,'7776',1,5.03,187,1);
29902,'7777',1,5.02,185,5);
32293,'7778',1,5.02,98,6);
29933,'7779',2,5.02,147,4);
22417,'7780',1,5.02,184,5);
30401,'7781',1,5.02,106,1);
6346,'7782',1,5.01,1061,3);
30332,'7783',1,5.02,160,1);
1529,'7784',3,5.01,1269,3);
21831,'7785',1,5.01,246,5);
30427,'7786',1,5.01,92,5);
32295,'7787',1,5.0,137,6);
29597,'7788',1,5.0,207,1);
24847,'7789',1,5.0,475,6);
7032,'7790',1,5.0,428,1);
3112,'7791',6,5.0,1817,2);
30078,'7792',1,4.99,116,1);
17076,'7793',1,4.99,322,1);
29768,'7794',1,4.99,220,1);
10436,'7795',1,4.98,412,1);
5870,'7796',1,4.98,519,1);
9744,'7797',1,4.98,5779,3);
30335,'7798',1,4.98,112,1);
4966,'7799',1,4.97,1152,1);
1995,'7800',1,4.97,4017,3);
8671,'7801',1,4.97,183,5);
5715,'7802',1,4.96,1039,4);
4393,'7803',1,4.96,755,1);
5602,'7804',5,4.96,281,6);
30659,'7805',1,4.96,234,1);
33119,'7806',1,4.97,1331,6);
15527,'7807',1,4.95,290,5);
29941,'7808',11,4.95,8389,2);
3490,'7809',1,4.95,841,3);
1451,'7810',1,4.95,2229,1);
20153,'7811',1,4.94,217,1);
32400,'7812',12,4.94,529,2);
6850,'7813',1,4.94,443,1);
29681,'7814',1,4.94,148,1);
33042,'7815',1,4.94,276,6);
32779,'7816',1,4.93,92,5);
19297,'7817',1,4.93,1783,4);
30705,'7818',12,4.93,19386,2);
8604,'7819',1,4.93,495,5);
31761,'7820',1,4.93,210,1);
31139,'7821',12,4.92,5888,2);
6392,'7822',1,4.92,11989,3);
29989,'7823',1,4.92,132,1);
28655,'7824',1,4.92,289,1);
30104,'7825',1,4.93,105,5);
9976,'7826',1,4.92,333,1);
28831,'7827',1,4.91,238,4);
22385,'7828',1,4.91,343,5);
6431,'7829',1,4.91,488,1);
19231,'7830',1,4.91,343,5);
30666,'7831',1,4.91,133,1);
18463,'7832',1,4.91,192,5);
29105,'7833',1,4.9,101,5);
7192,'7834',1,4.9,508,3);
19213,'7835',1,4.9,486,1);
22163,'7836',1,4.9,167,1);
1009,'7837',1,4.89,1708,3);
6831,'7838',1,4.89,593,1);
8751,'7839',1,4.89,281,5);
29906,'7840',1,4.89,122,1);
13541,'7841',1,4.89,251,6);
33814,'7842',\N,4.88,7413,2);
2146,'7843',1,4.88,1212,3);
705,'7844',1,4.88,1650,1);
28641,'7845',1,4.84,387,1);
7501,'7846',1,4.88,174,1);
20955,'7847',4,4.87,245,6);
1102,'7848',5,4.87,2248,6);
30326,'7849',1,4.87,120,1);
8661,'7850',1,4.86,331,5);
33690,'7851',12,4.86,7284,2);
7031,'7852',1,4.86,670,1);
8647,'7853',1,4.86,435,4);
22171,'7854',1,4.86,170,1);
32298,'7855',1,4.85,192,6);
6823,'7856',1,4.85,411,1);
29871,'7857',1,4.85,143,5);
23063,'7858',1,4.85,610,1);
30429,'7859',1,4.85,109,5);
29311,'7860',1,4.84,232,1);
7020,'7861',1,4.83,251,1);
29907,'7862',1,4.83,141,1);
31584,'7863',1,4.83,117,1);
5020,'7864',5,4.83,10887,3);
7882,'7865',1,4.82,2889,4);
30480,'7866',1,4.81,110,1);
1641,'7867',1,4.81,890,3);
8646,'7868',1,4.8,855,5);
28981,'7869',12,4.8,14295,2);
6839,'7870',1,4.8,410,1);
32288,'7871',1,4.8,214,6);
30418,'7872',1,4.8,103,1);
31633,'7873',13,4.8,9096,2);
4462,'7874',1,4.8,852,1);
8663,'7875',3,4.8,440,3);
31832,'7876',1,4.8,216,1);
29293,'7877',1,4.79,259,1);
17151,'7878',1,4.79,217,5);
6830,'7879',1,4.78,432,1);
3113,'7880',2,4.78,619,3);
22415,'7881',1,4.77,253,5);
33276,'7882',1,4.76,483,6);
6654,'7883',1,4.76,848,1);
1765,'7884',1,4.76,2002,3);
13421,'7885',1,4.76,314,3);
28339,'7886',1,4.75,657,4);
2972,'7887',1,4.75,878,3);
13359,'7888',1,4.74,266,6);
7071,'7889',1,4.74,475,1);
16692,'7890',12,4.73,1062,6);
7026,'7891',1,4.73,454,1);
9318,'7892',1,4.73,403,1);
5868,'7893',1,4.72,641,1);
6000,'7894',1,4.72,493,3);
29952,'7895',1,4.72,188,1);
5661,'7896',1,4.72,525,1);
